codi_client,nom,marca,temporada,colleccio_client,seccio_client,familia_client,tipologia,target,construccio,garment_group,garment_type,garment_type_item,size_system,talles_model,talles_flag,talla_base,grading_rule_set,num_talles,num_colors,colors,segons_colors,num_packs,packs,variants,comprador,dissenyador,proveidor_id,proveidor,referencia_proveidor,teixit,composicio,fob_usd,cif,marge,tarifa,srp,mark_up,cost_sms,estat_proto,data_proto,estat_sms,produccio_aprovada,fitxa_mail,design_ready,patronatge_ready,sourcing_ready,enviament_amb_mostra,estat_erp,actiu,watchpoints
L27SB0902,BENUE,LOSAN,SS27,TEEN BOY,PANT,OASIS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,MOSS,DARK NAVY,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000004,FASHION CHANNEL (PVT) LTD.,400000004,02TW1096 TWILL EFFECT LINEN,100%COTTON 210GRS,5.7,,,11.18,27.95,2.5,8.55,,,,,false,true,true,false,false,Borrador,true,
L27SB0903,STRONG,LOSAN,SS27,TEEN BOY,PANT,DESTINATION ADRENALINE,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,ASPHALT,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL223 NO BRUSHED FLEECE,"70% CO., 30% PL. 280GRS",5.8,,,9.18,22.95,2.5,8.7,,,,,false,true,true,false,false,Borrador,true,
L27SB0904,CREATIVE,LOSAN,SS27,TEEN BOY,PANT,DESTINATION ADRENALINE,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,DEEP GREY,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL223 NO BRUSHED FLEECE,"70% CO., 30% PL. 280GRS",5.55,,,7.18,17.95,2.5,8.33,,,,,false,true,true,false,false,Borrador,true,
L27SB0905,VOLTA,LOSAN,SS27,TEEN BOY,PANT,SUMMER TOUR,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,ASPHALT,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000027,SHAQAD FASHION,,TWILL,100% COTTON,6.15,,,11.98,29.95,2.5,9.23,,,,,false,true,true,false,false,Borrador,true,
L27SB0906,KARIBU,LOSAN,SS27,TEEN BOY,PANT,SAFARI DAYS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,trousers,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,ECRU MELANGE,DRIED SAGE,1,PACK 5 (08-16),6,SYLVIE MARQUES,,400000035,WEIFANG HENGCHANG TEXTILECLOTHES CO,,SLUB LINEN COTTON,55%LINEN 45%COTTON,6.6,,,13.98,34.95,2.5,13.2,,,,,false,true,true,false,false,Borrador,true,
L27SB1001,ZONDA,LOSAN,SS27,TEEN BOY,DENIM,SUMMER TOUR,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,GREY DENIM,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1155 DENIM,100%COTTON,,,,11.98,29.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SB1002,MONZON,LOSAN,SS27,TEEN BOY,SHORT,PACIFIC WAVES,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,DEEP GREY,CHOCOLATE,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01FL1434 SLUB NO BRUSHED FLEECE,100%COTTON 220GRS,,,,6.38,15.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SB1003,DINA,LOSAN,SS27,TEEN BOY,SHORT,VINTAGE SURF,Newness,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,LIGHT SAND,,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000014,MMM APPARELS LTD,,02SP006 SPECIAL COTTON JACQUARD,100%COTTON,5.55,,,10.78,26.95,2.5,8.33,,,,,false,true,true,false,false,Borrador,true,
L27SB1004,JARAMA,LOSAN,SS27,TEEN BOY,SHORT,RACING SOCIETY,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,2,POPPY RED,OCEAN BLUE || DEEP GREY,1,PACK 5 (08-16),12,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01SJ011 SINGLE JERSEY,100%COTTON 220GRS,3.18,,,5.18,12.95,2.5,4.77,,,,,false,true,true,false,false,Borrador,true,
L27SB1005,MOTORLAND,LOSAN,SS27,TEEN BOY,SHORT,RACING SOCIETY,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,INDIA BLUE,BLACK,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL223 NO BRUSHED FLEECE,"70% CO., 30% PL. 280GRS.",3.96,,,5.98,14.95,2.5,5.94,,,,,false,true,true,false,false,Borrador,true,
L27SB1006,DARING,LOSAN,SS27,TEEN BOY,SHORT,DESTINATION ADRENALINE,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,ASPHALT,ELM GREEN,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL223 NO BRUSHED FLEECE,"70% CO., 30% PL. 280GRS",4.51,,,7.18,17.95,2.5,6.77,,,,,false,true,true,false,false,Borrador,true,
L27SB1007,YAMUNA,LOSAN,SS27,TEEN BOY,SHORT,SAFARI DAYS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,COCOA,DEEP GREY,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000004,FASHION CHANNEL (PVT) LTD.,,02TW1096 TWILL EFFECT LINEN,100% COTTON 210 GR,5.5,,,10.78,26.95,2.5,8.25,,,,,false,true,true,false,false,Borrador,true,
L27SB1008,BAHAMAS,LOSAN,SS27,TEEN BOY,SHORT,VINTAGE SURF,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,MOUSSE BROWN,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01WF1002 WAFFLE,100%COTTON 220GRS,4.3,,,7.98,19.95,2.5,6.45,,,,,false,true,true,false,false,Borrador,true,
L27SB1009,URAL,LOSAN,SS27,TEEN BOY,SHORT,SUMMER TOUR,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,2,BOTTLE GREEN,BISCUIT || OCEAN BLUE,1,PACK 5 (08-16),12,ALBERT PARREÑO,,400000009,KAPPA FASHION WEAR LTD.,,TWILL FLEECE,100%COTTON 285GRS,,,,7.18,17.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SB1010,ELBA,LOSAN,SS27,TEEN BOY,SHORT,OASIS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,MOSS,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01FL1434 SLUB NO BRUSHED FLEECE,100%COTTON 220GRS,,,,7.18,17.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SB1011,JORDAN,LOSAN,SS27,TEEN BOY,SHORT,SUMMER TOUR,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,APRICOT,ELM GREEN,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000004,FASHION CHANNEL (PVT) LTD.,,02TW138 SLUB TWILL 882,"98% CO., 2% EA",5.85,,,10.78,26.95,2.5,8.78,,,,,false,true,true,false,false,Borrador,true,
L27SB1012,OKA,LOSAN,SS27,TEEN BOY,SHORT,OASIS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,LAUREL GREEN,ATLANTIC BLUE,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ011 SINGLE JERSEY,100% CO. - 220 GR,3.85,,,7.18,17.95,2.5,5.78,,,,,false,true,true,false,false,Borrador,true,
L27SB1013,NIGERIA,LOSAN,SS27,TEEN BOY,SHORT,SAFARI DAYS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,BISCUIT,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000027,SHAQAD FASHION,400000027,POPLIN,100%COTTON,5.45,,,10.78,26.95,2.5,8.18,,,,,false,true,true,false,false,Borrador,true,
L27SB1014,MURRAY,LOSAN,SS27,TEEN BOY,SHORT,VINTAGE SURF,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,MOUSSE BROWN,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000003,EUROTEX FASHION LIMITED,,01FL223 NO BRUSHED FLEECE,"70% CO., 30% PL. 280 GR.",4.71,,,7.18,17.95,2.5,7.07,,,,,false,true,true,false,false,Borrador,true,
L27SB1701,SAMIL,LOSAN,SS27,TEEN BOY,SWIMWEAR,RACING SOCIETY,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,INDIA BLUE,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF045 MICROFIBER MULTIFILAMENT TEXT.,100%POLYESTER 65GRS,3.1,,,6.9,17.95,2.6,4.65,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1702,CALIMA,LOSAN,SS27,TEEN BOY,SWIMWEAR,PACIFIC WAVES,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,MEDITERRANEAN BLUE,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000062,"SHISHI MINSHI IMPORT & EXPORT CO, LTD",,02MF045 MICROFIBER MULTIFILAMENT TEXT.,100%POLYESTER 65GRS,2.75,,,6.9,17.95,2.6,5.5,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1703,TURQUETA,LOSAN,SS27,TEEN BOY,SWIMWEAR,OASIS,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,MOSS,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF045 MICROFIBER MULTIF.,100%POLYESTER 65GRS,2.9,,,6.13,15.95,2.6,4.35,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1704,BALANDRA,LOSAN,SS27,TEEN BOY,SWIMWEAR,SUMMER TOUR,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,ASPHALT,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000008,"JINJIANG NAMOMEI IMP AND EXP CO.,LTD",,02MF045 MICROFIBER MULTIF.,100%POLYESTER 65GRS,3.5,,,6.9,17.95,2.6,7,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1705,DORADA,LOSAN,SS27,TEEN BOY,SWIMWEAR,OASIS,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,MOSS,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000062,"SHISHI MINSHI IMPORT & EXPORT CO, LTD",,02MF045 MICROFIBER MULTIF.,100%POLYESTER 65GRS,2.9,,,6.13,15.95,2.6,5.8,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1706,ALCUDIA,LOSAN,SS27,TEEN BOY,SWIMWEAR,DESTINATION ADRENALINE,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,ASPHALT,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000008,"JINJIANG NAMOMEI IMP AND EXP CO.,LTD",,02MF045 MICROFIBER MULTIF,100%POLYESTER 65GRS,3.5,,,6.9,17.95,2.6,7,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1707,MASPALOMAS,LOSAN,SS27,TEEN BOY,SWIMWEAR,VINTAGE SURF,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,TANGERINE,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF045 MICROFIBER MULTIF.,100%POLYESTER 65GRS,2.9,,,6.13,15.95,2.6,4.35,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1708,OYAMBRE,LOSAN,SS27,TEEN BOY,SWIMWEAR,BAÑO,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,BLACK,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY205 LYCRA,85%POLYESTER 15%ELASTANE,2.35,,,4.98,12.95,2.6,3.53,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1709,SALADETA,LOSAN,SS27,TEEN BOY,SWIMWEAR,BAÑO,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,BLACK,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF045 MICROFIBER MULTIFILAMENT TEXT,100% PTER. - 65 GR.,2.9,,,6.13,15.95,2.6,4.35,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1710,SOLLER,LOSAN,SS27,TEEN BOY,SWIMWEAR,CHIRINGUITO FOREVER,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,DARK NAVY,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF1001 MICROFIBER,"92% PTER. , 8% EA.",3.5,,,6.9,17.95,2.6,5.25,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1711,RAFIKI,LOSAN,SS27,TEEN BOY,SWIMWEAR,SAFARI DAYS,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,APRICOT,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF045 MICROFIBER MULTIF.,100%POLYESTER 65GRS,2.9,,,6.13,15.95,2.6,4.35,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1712,KEEP,LOSAN,SS27,TEEN BOY,SWIMWEAR,DESTINATION ADRENALINE,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,ULTRAMARINE BLUE,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000008,"JINJIANG NAMOMEI IMP AND EXP CO.,LTD",,02MF045 MICROFIBER MULTIF,100%POLYESTER 65GRS,3.5,,,6.9,17.95,2.6,7,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1713,BANJE,LOSAN,SS27,TEEN BOY,SWIMWEAR,SUMMER TOUR,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,DEEP GREY,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000010,"LANGSHI GARMENTS & WEAVING CO.,LTD.",,02MF045 MICROFIBER MULTIF,100%POLYESTER 65GRS,2.9,,,6.13,15.95,2.6,4.35,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1714,AQUA,LOSAN,SS27,TEEN BOY,SWIMWEAR,BAÑO,Refresh,TEEN_BOY,STRETCH_KNIT,SWIMWEAR,SWIMWEAR,swim_shorts,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,,5,,BLACK,,1,PACK 5 (08-16),,SYLVIE MARQUES,,400000039,"XIAMEN UNIBEST IMP.& EXP CO.,LTD",,01LY205 LYCRA,85%POLYESTER 15%ELASTANE 200GRS,2.25,,,4.98,12.95,2.6,3.38,,,,,false,true,true,false,false,Borrador,true,PENDING_GRADING
L27SB1801,BENNY,LOSAN,SS27,TEEN BOY,DENIM,OASIS,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,1,MEDIUM DENIM,,1,PACK 5 (08-16),6,ALBERT PARREÑO,,400000042,ZILLION EXPORTS,,02DE1058 DENIM,"73% CO, 25% PL, 2% EA",,,,9.18,22.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SB1902,ROCKER,LOSAN,SS27,TEEN BOY,DENIM,VINTAGE SURF,Refresh,TEEN_BOY,WOVEN,BOTTOMS,TAILORED_PANTS,jeans,YOUTH_BOY_LOS_01,8; 10; 12; 14; 16,COMPLET,8,LOS Teen Boy Woven — Bottoms,5,,MEDIUM DENIM,,1,PACK 5 (08-16),,ALBERT PARREÑO,,400000030,STYLERS PLUS (PVT) LIMITED,,02DE1155 DENIM,100% COTTON,,,,11.98,29.95,2.5,,,,,,false,true,true,false,false,Borrador,true,
L27SBB0101,SUNSHINE,LOSAN,SS27,BABY BOY,T-SHIRT,NEW CONCEPT,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,2,OLIVE,OFF WHITE || HIBISCUS,1,PACK 5 (06/09-24/36),14,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,1.75,,,3.18,7.95,2.5,2.63,,,,,false,true,true,false,false,Borrador,true,
L27SBB0102,ELEPHANT,LOSAN,SS27,BABY BOY,T-SHIRT,NEW CONCEPT,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,DUNE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,1.6,,,3.18,7.95,2.5,2.4,,,,,false,true,true,false,false,Borrador,true,
L27SBB0103,GANESHA,LOSAN,SS27,BABY BOY,T-SHIRT,NEW CONCEPT,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,CARAMEL,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,400000016,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,1.75,,,4.38,10.95,2.5,2.63,,,,,false,true,true,false,false,Borrador,true,
L27SBB0104,MARFIL,LOSAN,SS27,BABY BOY,T-SHIRT,NEW CONCEPT,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,OFF WHITE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,400000016,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,1.6,,,4.38,10.95,2.5,2.4,,,,,false,true,true,false,false,Borrador,true,
L27SBB0105,SUNSET,LOSAN,SS27,BABY BOY,T-SHIRT,MEDITERRANEAN,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,WHITE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000009,KAPPA FASHION WEAR LTD.,400000016,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,2.5,,,3.58,8.95,2.5,3.75,,,,,false,true,true,false,false,Borrador,true,
L27SBB0106,LEON,LOSAN,SS27,BABY BOY,T-SHIRT,WILD,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,DRIED SAGE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ016 SINGLE JERSEY SLUB,100% COTTON 180 GR,2.05,,,3.18,7.95,2.5,3.08,,,,,false,true,true,false,false,Borrador,true,
L27SBB0107,PALMA,LOSAN,SS27,BABY BOY,T-SHIRT,WILD,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,OFF WHITE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,2.1,,,4.38,10.95,2.5,3.15,,,,,false,true,true,false,false,Borrador,true,
L27SBB0108,AMIGOS,LOSAN,SS27,BABY BOY,T-SHIRT,WILD,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,2,OFF WHITE,HIBISCUS || OCEAN BLUE,1,PACK 5 (06/09-24/36),14,ALBERT PARREÑO,,400000011,LEXEL KNITWEAR LIMITED,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,2,,,2.38,5.95,2.5,3,,,,,false,true,true,false,false,Borrador,true,
L27SBB0109,BAHIA,LOSAN,SS27,BABY BOY,T-SHIRT,SUNSET,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,AMBER,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ016 SINGLE JERSEY SLUB,100% COTTON 180 GR,1.65,,,4.38,10.95,2.5,2.48,,,,,false,true,true,false,false,Borrador,true,
L27SBB0110,ISLA,LOSAN,SS27,BABY BOY,T-SHIRT,SUNSET,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,OFF WHITE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ016 SINGLE JERSEY SLUB,100% COTTON 180 GR,1.7,,,3.98,9.95,2.5,2.55,,,,,false,true,true,false,false,Borrador,true,
L27SBB0111,TROPICO,LOSAN,SS27,BABY BOY,T-SHIRT,SUNSET,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,WOOD,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,1.7,,,3.98,9.95,2.5,2.55,,,,,false,true,true,false,false,Borrador,true,
L27SBB0112,ALOHA,LOSAN,SS27,BABY BOY,T-SHIRT,SURF CLUB,Refresh,BABY_BOY,KNIT,TOPS,NEWBORN,baby_top,BABY_LOS_01,03/06; 06/09; 09/12; 12/18; 18/24; 24/36,COMPLET,03/06,LOS Baby Knit — Tops,6,,OFF WHITE,,1,PACK 5 (06/09-24/36),,ALBERT PARREÑO,,400000016,PALASH APPARELS LTD.,,01SJ007 SINGLE JERSEY,100% COTTON 160 GR,1.6,,,4.38,10.95,2.5,2.4,,,,,false,true,true,false,false,Borrador,true,
